96. What is the lifetime guarantee on building repairs, and what does it cover?	057d9148a4d1cb46a710f73fcd3bbd60_184	We guarantee the standard of the workmanship to be free of defects. If a defect arises in the lifetime of the building as a result of poor quality workmanship then we will rectify the problem. It is a condition of our guarantee that we reserve the right to decide who will undertake the rectification work. If we only pay part of the sum insured to you (or only part of the total cost to repair or rebuild the building if you have the Complete Replacement Cover® option), your policy continues for the period of insurance. If we pay the full sum insured to you or pay you the total cost to rebuild the building (when you have the Complete Replacement Cover® option), all cover under the building policy stops on the day we pay your claim or otherwise finalise your claim. There is no refund of premium. Any claim you lodge may also result in additional excess(es) being applied to your policy at renewal.	 	057d9148a4d1cb46a710f73fcd3bbd60_158	claim we will not: • pay more than the relevant sum insured or policy limit; • pay extra because you paid more for an item when it was originally purchased; • pay extra to repair or rebuild the building to a better standard, specification or quality than it was before the loss or damage occurred except as stated in the meaning of ‘new for old’ (see page 77) or unless stated otherwise in your policy; • fix inherent defects, structural defect, structural fault and/or faulty/poor workmanship that are not covered by your policy (see section 3 ‘Things we don’t cover’ on page 31), other than a defect or fault that we guarantee under this policy; • fix or pay to fix pre-existing damage (unless your policy provides otherwise). If the quote is appropriate and reasonable for the scope of works, we will then pay you the assessed amount. If it is not, the quote may be adjusted. This may include, adjusting the scope of works or the quote. We will then pay you the adjusted amount of the quote. If we	 	057d9148a4d1cb46a710f73fcd3bbd60_157	When your claim for loss or damage to the building is covered and a member of our supplier network is unable to complete the repair or rebuild, we will ask you to engage a builder to provide a scope of works and provide a quote on the cost to repair or rebuild the building on a ‘new for old’ basis. Once the scope of works and quote is provided to us, we will arrange for it to be assessed. This will involve reviewing the quote to determine it is appropriate and reasonable for the scope of works. This includes a consideration of the appropriateness of materials, repair method, labour and material costs and overall cost effectiveness. If the quote is appropriate and reasonable for the scope of works, we will then pay you the assessed amount. If it is not, the quote may be adjusted. This may include, adjusting the scope of works or the quote. We will then pay you the adjusted amount of the quote. If we pay you for the repair or rebuild, the Lifetime guarantee on building repairs does not a	 	057d9148a4d1cb46a710f73fcd3bbd60_159	We offer you the choice to have the building repaired or rebuilt (based on the recommendation of our builder). • pay extra because you paid more for an item when it was originally purchased; • pay extra to repair or rebuild the building to a better standard, specification or quality than it was before the loss or damage occurred except as stated in the meaning of ‘new for old’ (see page 77) or unless stated otherwise in your policy; • fix inherent defects, structural defect, structural fault and/or faulty/poor workmanship that are not covered by your policy (see section 3 ‘Things we don’t cover’ on page 31), other than a defect or fault that we guarantee under this policy; • fix or pay to fix pre-existing damage (unless your policy provides otherwise). If you accept the offer If you choose not to accept the offer	 	b360796b8bf23b6211357b28da834eef_94	As long as you continue to pay your premiums when due, we guarantee to continue your policy each year until cover ends. This guarantee of continuation of cover applies regardless of any changes to your health or personal circumstances.	 
97. How do I make a claim and what information do I need to provide?	b360796b8bf23b6211357b28da834eef_77	If you or your legal representative need to make a claim, please contact us on 1300 450 322 as soon as you can. We strongly encourage you to contact us at the earliest possible opportunity. A delay in notifying us may mean it could take longer for us to process your claim, as it may be difficult for us to access the information we need to finalise our decision. You or your legal representative will need to provide us with claim details and our claims staff will provide you with a list of all requirements needed to assess your claim. We will help you understand the claims process, what to expect for the assessment of your claim and to make the claim as easy as possible for you. AAMI Life Insurance Claims Telephone: Email: In writing: 1300 450 322 claims@aamilifeinsurance.com.au AAMI Life Insurance Claims Department Reply Paid GPO Box 5380 Sydney NSW 2001	 	3af88a63f05df2c5d387acf8526300f0_101	When you provide us with the information we need, you help us make speedy and accurate decisions regarding your claim. This information includes: • original medical and dental certificates and specialist doctors’ reports, • police reports, transportation providers’ reports, • receipts, invoices, travel itineraries, airline, train or bus tickets, and • any court documents or other communication you receive in relation to your claim. We may require this type of information. If you are unable to provide information of this type, that establishes: • the circumstance of and the extent of the damage, loss or liability incurred, and • the ownership and value of any lost, damaged or stolen items, then we may reduce or refuse to pay your claim.	 	b360796b8bf23b6211357b28da834eef_103	This Privacy Statement is given on behalf of both TAL Life and AAMI. In this section ‘TAL Life’ means TAL Life Limited ABN 70 050 109 450 and its related companies that assist it to provide its services, ‘AAMI’ means a member of the Suncorp Group of companies, ‘we’/’us’/’our’ means TAL Life and AAMI collectively (or singularly/separately where the context requires) and ‘you’/’your’ means the life insured and/or the policy owner as the context requires. Personal and sensitive information is collected from you or about you to enable us to provide insurance products or services to you. Further information may be requested from you at a later time, such as if you want to make alterations to your insurance policy or at claim time when financial and health information about you may need to be collected to assess the claim. If you do not supply the information that is required, then it may not be possible to provide the product to you or pay the claim.	 	b360796b8bf23b6211357b28da834eef_125	Personal and sensitive information (together ‘personal information’) is collected from you to enable TAL Direct and the insurer to provide their products or services to you. Further information may be requested from you at a later time, such as during the underwriting assessment, if you want to make alterations to your insurance policy, or when you make a claim. The way in which we collect, use and disclose your information is described in our Privacy policy which is available at tal.com.au, and is free of charge on request. If you have any questions or complaints relating to your privacy, please contact us using the contact details below. Generally, you are entitled to gain access to information we hold about you. If you wish to request access, please let us know. If you do not supply the requested information to us, we may not be able to provide our products and services to you such as issue a policy or assess a claim. In processing and administering your insurance (including at the 	 	b360796b8bf23b6211357b28da834eef_76	AAMI Life Insurance helps take the financial difficulty out of what can be a very stressful time. That’s why we’ve kept the process as straightforward as possible. To claim a benefit, we require claim documentation in support of benefit entitlement. We may ask for additional information to ensure that the terms and conditions of the policy as set out in this PDS are satisfied.	 
98. Can I opt out of the class or representative action, and what are the consequences if I do?	057d9148a4d1cb46a710f73fcd3bbd60_64	an act or omission by you, your family, anyone living at the building or any owner or part owner of the building, or anyone acting with your given or implied consent, which: • is deliberate; • is a deliberate lack of action; • demonstrates a reckless disregard for the consequences of that action or omission. mould or mildew at the insured address unless it was directly caused by an insured event and there is no evidence of pre-existing mould in the building.	 
99. How does the deductible excess work, and how much is it?	b360796b8bf23b6211357b28da834eef_19	You can select an amount of life cover that suits your circumstances. Choose up to $1,500,000 for each person insured on the policy. When choosing the amount of cover, work out how much money your family will need if you aren’t able to provide for them. It’s important that you have the right level of cover, so be sure to consider things like all living expenses and any debts such as the mortgage, as well as future costs like education. If you’re a single parent or a sole-income family, you might need to factor in extra child-care, transport and housekeeping. And don’t worry about changes in your circumstances – we know these happen. Alterations to your AAMI Life Insurance policy may be able to be made, subject to you satisfying income, health and lifestyle criteria, or under a significant life changing event. Any changes to your cover are subject to our sole discretion and agreement. Please contact us to understand the possible alterations that may be made to your policy.	 	3af88a63f05df2c5d387acf8526300f0_102	After you have: • told us about the event(s) that resulted in your claim, • provided us with the information and documents we require, and • we have completed any investigation needed to assess your claim, we will tell you as soon as possible whether we will pay your claim, and if we will, how much we will pay. The policy is governed by the laws of Australia. The cover provided by your policy is for amounts in Australian dollars. If we pay your claim for an expense incurred in a foreign currency, we will pay in Australian dollars using the currency conversion rate that applied on the date you incurred the expense. For more information about how we pay travel claims, including examples of different payments, you can read our AAMI International Travel Insurance – Premium, Excess & Claims Guide. It is available on our website at aami.com.au (under the Travel Insurance section) or call us on 13 22 44 if you would like us to post you a free copy.	 	3b954cae9c18964139fa5ab05b75d434_140	Additional information Cost to replace your car including on road costs $31,300 We pay $31,300 because your car is less than 2 years old and you qualify for the ‘New car after a total loss for cars less than 2 years old’ additional cover (see page 32 for details) and you decide you would like to use this cover. We pay the car dealership directly for the new car. 2 Child seats +$800 Your policy has cover for child seats up to $500 each. You will be covered for the cost to replace these seats. Less excess payable -$650 As your car was damaged by fire the standard excess applies. In this example, you pay your excess directly to us. Less unexpired registration and CTP/MAI insurance -$250 You can collect a refund from your state or territory roads authority. If instead we decide to collect the refund from the relevant authority or insurer ourselves, this amount will not be deducted from your claim. Plus towing costs +$300 We arranged for your car to be towed to our closest preferred repaire	 
100. Can I get a refund of premium if I pay the full sum insured or the total cost to rebuild the building?	057d9148a4d1cb46a710f73fcd3bbd60_184	We guarantee the standard of the workmanship to be free of defects. If a defect arises in the lifetime of the building as a result of poor quality workmanship then we will rectify the problem. It is a condition of our guarantee that we reserve the right to decide who will undertake the rectification work. If we only pay part of the sum insured to you (or only part of the total cost to repair or rebuild the building if you have the Complete Replacement Cover® option), your policy continues for the period of insurance. If we pay the full sum insured to you or pay you the total cost to rebuild the building (when you have the Complete Replacement Cover® option), all cover under the building policy stops on the day we pay your claim or otherwise finalise your claim. There is no refund of premium. Any claim you lodge may also result in additional excess(es) being applied to your policy at renewal.	 	057d9148a4d1cb46a710f73fcd3bbd60_181	If the building is to be rebuilt following an incident covered by your policy you can choose to have the building rebuilt on another site provided you pay any extra costs involved. If we pay the full sum insured to you or pay you the total cost to rebuild the building (when you have the Complete Replacement Cover® option), we will deduct the following where applicable, from the amount we pay you: • any unpaid excesses; • any unpaid premium including any unpaid or remaining instalments for the unexpired period of insurance (if any); • any input tax credit entitlement, refer to page 97.	 	057d9148a4d1cb46a710f73fcd3bbd60_185	If we replace or pay you the full sum insured for an item or the total cost to repair or rebuild the building (when you have the Complete Replacement Cover® option), we then own the damaged or recovered item. We will need you to make the damaged or recovered item available to us.	 	057d9148a4d1cb46a710f73fcd3bbd60_31	Call us on 13 22 44. We will not pay more than the assessed quote to rebuild, repair or replace the building. Again, it is important to review your sum insured regularly. We will not refund any premium paid for over-insuring.	 	057d9148a4d1cb46a710f73fcd3bbd60_191	Your city has been hit by a major cyclone and the building was one of the many destroyed during the event. You and your family move into temporary accommodation during rebuilding. In this example, a $500 AAMI Flexi-Premiums® excess applies. The building is insured for a sum insured of $350,000. Your city has been hit by a major cyclone and the building was one of many destroyed during the event. You and your family move into temporary accommodation during rebuilding. In this example, a $500 AAMI Flexi-Premiums® excess applies.	 
101. What is the purpose of this document?	3b954cae9c18964139fa5ab05b75d434_71	your car being used for unlawful purposes (such as a criminal act) by you or for which you gave encouragement, assistance or consent (either expressly or impliedly).	 	057d9148a4d1cb46a710f73fcd3bbd60_229	means: • any activity specifically undertaken for the purposes of earning an income; or • any activity registered as a business and which you are obliged by law to register for GST purposes. Cannot be lived in means destroyed or made completely or partially unfit to live in. This might include if the utilities are not available or it is not safe to live in.	 	3af88a63f05df2c5d387acf8526300f0_145	means: equipment normally used for the purpose of a sporting activity. It does not include climbing equipment, watercraft greater than 3 metres in length, motor vehicles, guns or weapons of any kind.	 	3af88a63f05df2c5d387acf8526300f0_50	Personal effects: portable items normally carried or worn by you. Travel documents: documents required for travelling such as passports, visas and airline tickets. We do not cover fragile items made of glass or other brittle materials; credit cards, debit cards, cash in any form including instruments negotiable for cash such as travellers cheques. We will pay the reasonable cost of	 	3af88a63f05df2c5d387acf8526300f0_29	 	 
102. What is the relationship between TAL Direct and TAL Life?	b360796b8bf23b6211357b28da834eef_117	This Financial Services Guide (FSG) is provided by TAL Direct Pty Limited ABN 39 084 666 017 (TAL Direct, the Licensee, we, us and our). TAL Direct holds an Australian Financial Services Licence (AFSL 243260) and is related to the insurer TAL Life Limited ABN 70 050 109 450, AFSL 237848 (TAL Life). TAL Direct and TAL Life are part of the TAL Dai-ichi Life Australia Pty Limited ABN 97 150 070 483 group of companies (TAL).	 	b360796b8bf23b6211357b28da834eef_3	TAL Direct Pty Limited ABN 39 084 666 017 AFSL 243260 (TAL Direct) distributes this product and is responsible for the FSG. TAL Direct and TAL Life are part of the TAL Dai-ichi Life Australia Pty Limited ABN 97 150 070 483 group of companies (TAL).	 	b360796b8bf23b6211357b28da834eef_122	TAL Direct is acting for itself when it provides a financial service. When our representatives provide general financial product advice, or arrange for the insurer to issue policies, they act for TAL Direct. TAL Direct has been authorised under an arrangement called a ‘binder’: • by TAL Life, for life cover; to: • enter into, vary or cancel insurance cover; and • until 8 December 2021, manage, administer and settle claims; on behalf of the insurer as if it was the insurer. This means that TAL Direct is acting for the insurer in these circumstances. From 9 December 2021, TAL Direct will cease to manage, administer and settle claims on behalf of the insurer. TAL Direct’s authority is subject to the limits of authority agreed to with this insurer. The insurer’s registered address is: • TAL Life Limited, Level 16, 363 George Street, Sydney NSW 2000	 	b360796b8bf23b6211357b28da834eef_75	TAL Life may pay commissions and other benefits to companies within the Suncorp Group of companies and/or TAL Direct. Any amounts paid are factored into the cost of your policy. AAMI Life Insurance and/or TAL Direct will provide details of the benefits they will receive in the FSG given to you.	 	b360796b8bf23b6211357b28da834eef_123	It’s important that you are aware of the relationships we have with other service providers so you can decide on the services you wish to use. Given that we are a TAL group company, we are affiliated with TAL Life. If our representatives provide general advice or recommend a product issued by a TAL group company, the TAL group company may benefit from this by receiving fees (including product, administration, investment or management fees) charged on that product. The amount and calculation of those fees are shown in the relevant PDS. Further, we and our representatives may also benefit if a TAL group company product is issued to you, or a TAL group company product you hold is varied, as a result of the general advice provided to you. You can request details of this remuneration from us before you apply for your TAL group product – see the ‘How to contact us’ section for details. Companies in the TAL group may provide services and obtain fees and charges or other benefits from the prod	 
103. How do you collect, use, and disclose personal information?	b360796b8bf23b6211357b28da834eef_104	The ways in which your personal information is collected, used, secured and disclosed are set out in the respective privacy policies which are available at tal.com.au/privacy-policy and aami.com.au/privacy, and are free of charge on request. A privacy policy contains details about the following: • the kinds of personal information that we collect and hold; • how we collect and hold personal information (including sensitive information such as health and lifestyle information); • the purposes for which we collect, hold, use and disclose personal information (including sensitive information); • how our customers may access personal information about them which is held by us and how they can correct that information; and • how we deal with any complaints that our customers may have regarding privacy issues.	 	b360796b8bf23b6211357b28da834eef_125	Personal and sensitive information (together ‘personal information’) is collected from you to enable TAL Direct and the insurer to provide their products or services to you. Further information may be requested from you at a later time, such as during the underwriting assessment, if you want to make alterations to your insurance policy, or when you make a claim. The way in which we collect, use and disclose your information is described in our Privacy policy which is available at tal.com.au, and is free of charge on request. If you have any questions or complaints relating to your privacy, please contact us using the contact details below. Generally, you are entitled to gain access to information we hold about you. If you wish to request access, please let us know. If you do not supply the requested information to us, we may not be able to provide our products and services to you such as issue a policy or assess a claim. In processing and administering your insurance (including at the 	 	b360796b8bf23b6211357b28da834eef_109	We and our related bodies corporate, affiliate companies and their partners, service providers and agents who operate and/or offer products (including life and general insurance, banking and superannuation) and services under the AAMI brand may use your personal information (including your telephone number and your email or other electronic addresses) to keep you informed about other products (including general insurance, banking and superannuation), services and offers which may be of interest to you. We may do this by phone (where we have your valid consent), mail, email and SMS or other electronic messages. These consents shall remain in effect in accordance with relevant law or unless and until you notify us that you do not want to receive such direct marketing communications from the AAMI brand. In order to keep you informed about products (including life insurance), services and offers which may be of interest to you as well as improving our products and services that we may prov	 	3b954cae9c18964139fa5ab05b75d434_140	Additional information Cost to replace your car including on road costs $31,300 We pay $31,300 because your car is less than 2 years old and you qualify for the ‘New car after a total loss for cars less than 2 years old’ additional cover (see page 32 for details) and you decide you would like to use this cover. We pay the car dealership directly for the new car. 2 Child seats +$800 Your policy has cover for child seats up to $500 each. You will be covered for the cost to replace these seats. Less excess payable -$650 As your car was damaged by fire the standard excess applies. In this example, you pay your excess directly to us. Less unexpired registration and CTP/MAI insurance -$250 You can collect a refund from your state or territory roads authority. If instead we decide to collect the refund from the relevant authority or insurer ourselves, this amount will not be deducted from your claim. Plus towing costs +$300 We arranged for your car to be towed to our closest preferred repaire	 
104. Can I opt-out of receiving telemarketing calls or promotional materials?	b360796b8bf23b6211357b28da834eef_126	From time to time we and TAL group of companies may use your information to offer, invite you to apply or promote and market (by all communication channels, including telephone) our products (including life insurance) and services to you. Your consent shall remain in effect in accordance with relevant law or until you tell us otherwise. If you do not want to receive telemarketing calls, or any information on other products (including life insurance) or services offered under the relevant brand by us or the insurer, please contact us on 13 22 44.	 	057d9148a4d1cb46a710f73fcd3bbd60_238	see page 39. Home Building Insurance Additional Information Guide see page 8.	 	057d9148a4d1cb46a710f73fcd3bbd60_147	The AAMI HA Terms explain the maximum number of Emergency Call-outs, the maximum Emergency Call-out period and other limits (such as excluded parts and materials) that apply if this optional cover is purchased. AAMI Home Assist only covers home emergencies within the boundaries of the insured address.	 	b360796b8bf23b6211357b28da834eef_109	We and our related bodies corporate, affiliate companies and their partners, service providers and agents who operate and/or offer products (including life and general insurance, banking and superannuation) and services under the AAMI brand may use your personal information (including your telephone number and your email or other electronic addresses) to keep you informed about other products (including general insurance, banking and superannuation), services and offers which may be of interest to you. We may do this by phone (where we have your valid consent), mail, email and SMS or other electronic messages. These consents shall remain in effect in accordance with relevant law or unless and until you notify us that you do not want to receive such direct marketing communications from the AAMI brand. In order to keep you informed about products (including life insurance), services and offers which may be of interest to you as well as improving our products and services that we may prov	 	057d9148a4d1cb46a710f73fcd3bbd60_146	A home emergency is a sudden and unforeseen incident that occurs to your home (but not your contents) that requires the urgent attention of one of the following: • Plumber • Electrician • Locksmith • Carpenter A maximum call-out period applies in addition to a limit on parts and materials. Please read the AAMI HA Terms for the terms, conditions, limits and exclusions.	 
105. How are representatives remunerated for arranging policies?	b360796b8bf23b6211357b28da834eef_127	When life insurance is arranged for you, you will be required to pay a premium and this will be paid to the insurer of the product. The premium includes any commission payable by the insurer for distributing the product, so you do not need to pay any extra. Where a representative arranges a policy for you over the telephone, that representative may in addition to their salary receive additional variable remuneration from TAL. The amount of this remuneration is dependent on a number of factors including the number of policies issued and the quality of the representative’s conduct. If we provide you with a financial service, you are entitled to request details of this remuneration and may do so by contacting us on the number specified in this FSG. There may be circumstances where additional commissions, bonuses and non-cash incentives are paid, and these will accrue from time to time. These are not an additional cost to you. TAL may also pay referral fees or commissions to people or orga	 	057d9148a4d1cb46a710f73fcd3bbd60_238	see page 39. Home Building Insurance Additional Information Guide see page 8.	 	b360796b8bf23b6211357b28da834eef_79	Claims may be declined in full or in part and the policy may be avoided in full or varied if the policy owner and/or the life insured fails to comply with the duty to take reasonable care not to make a misrepresentation as stated on pages 9 to 10 or makes a misrepresentation while applying for cover or any alteration in cover. We will require relevant information from you or your legal representative to assess your claim and to be satisfied of our liability under your policy. Where relevant to assessing any claim you make, we have the right to request you or your legal representative to provide access to medical, and other relevant records. We also have the right to request you to provide your consent or grant us authority to obtain access to such records. If you or your legal representative do not provide the above relevant records or you do not provide consent or authority for us to access relevant records to assess your claim, we may not be able to assess any claim you make (in whic	 	b360796b8bf23b6211357b28da834eef_120	A number of representatives have been appointed by TAL Direct to provide a financial service over the telephone and via webchat. These people have received specialist training to discuss the products we offer. They are only authorised to provide general advice. TAL Direct is responsible for any financial service provided by a representative over the telephone or via webchat.	 	b360796b8bf23b6211357b28da834eef_122	TAL Direct is acting for itself when it provides a financial service. When our representatives provide general financial product advice, or arrange for the insurer to issue policies, they act for TAL Direct. TAL Direct has been authorised under an arrangement called a ‘binder’: • by TAL Life, for life cover; to: • enter into, vary or cancel insurance cover; and • until 8 December 2021, manage, administer and settle claims; on behalf of the insurer as if it was the insurer. This means that TAL Direct is acting for the insurer in these circumstances. From 9 December 2021, TAL Direct will cease to manage, administer and settle claims on behalf of the insurer. TAL Direct’s authority is subject to the limits of authority agreed to with this insurer. The insurer’s registered address is: • TAL Life Limited, Level 16, 363 George Street, Sydney NSW 2000	 
106. Can I request details of the remuneration received by representatives?	b360796b8bf23b6211357b28da834eef_127	When life insurance is arranged for you, you will be required to pay a premium and this will be paid to the insurer of the product. The premium includes any commission payable by the insurer for distributing the product, so you do not need to pay any extra. Where a representative arranges a policy for you over the telephone, that representative may in addition to their salary receive additional variable remuneration from TAL. The amount of this remuneration is dependent on a number of factors including the number of policies issued and the quality of the representative’s conduct. If we provide you with a financial service, you are entitled to request details of this remuneration and may do so by contacting us on the number specified in this FSG. There may be circumstances where additional commissions, bonuses and non-cash incentives are paid, and these will accrue from time to time. These are not an additional cost to you. TAL may also pay referral fees or commissions to people or orga	 	b360796b8bf23b6211357b28da834eef_123	It’s important that you are aware of the relationships we have with other service providers so you can decide on the services you wish to use. Given that we are a TAL group company, we are affiliated with TAL Life. If our representatives provide general advice or recommend a product issued by a TAL group company, the TAL group company may benefit from this by receiving fees (including product, administration, investment or management fees) charged on that product. The amount and calculation of those fees are shown in the relevant PDS. Further, we and our representatives may also benefit if a TAL group company product is issued to you, or a TAL group company product you hold is varied, as a result of the general advice provided to you. You can request details of this remuneration from us before you apply for your TAL group product – see the ‘How to contact us’ section for details. Companies in the TAL group may provide services and obtain fees and charges or other benefits from the prod	 	b360796b8bf23b6211357b28da834eef_120	A number of representatives have been appointed by TAL Direct to provide a financial service over the telephone and via webchat. These people have received specialist training to discuss the products we offer. They are only authorised to provide general advice. TAL Direct is responsible for any financial service provided by a representative over the telephone or via webchat.	 	057d9148a4d1cb46a710f73fcd3bbd60_259	see page 21.	 	b360796b8bf23b6211357b28da834eef_79	Claims may be declined in full or in part and the policy may be avoided in full or varied if the policy owner and/or the life insured fails to comply with the duty to take reasonable care not to make a misrepresentation as stated on pages 9 to 10 or makes a misrepresentation while applying for cover or any alteration in cover. We will require relevant information from you or your legal representative to assess your claim and to be satisfied of our liability under your policy. Where relevant to assessing any claim you make, we have the right to request you or your legal representative to provide access to medical, and other relevant records. We also have the right to request you to provide your consent or grant us authority to obtain access to such records. If you or your legal representative do not provide the above relevant records or you do not provide consent or authority for us to access relevant records to assess your claim, we may not be able to assess any claim you make (in whic	 
107. Are there any additional costs to me for the referral fees or commissions paid to referral partners?	b360796b8bf23b6211357b28da834eef_127	When life insurance is arranged for you, you will be required to pay a premium and this will be paid to the insurer of the product. The premium includes any commission payable by the insurer for distributing the product, so you do not need to pay any extra. Where a representative arranges a policy for you over the telephone, that representative may in addition to their salary receive additional variable remuneration from TAL. The amount of this remuneration is dependent on a number of factors including the number of policies issued and the quality of the representative’s conduct. If we provide you with a financial service, you are entitled to request details of this remuneration and may do so by contacting us on the number specified in this FSG. There may be circumstances where additional commissions, bonuses and non-cash incentives are paid, and these will accrue from time to time. These are not an additional cost to you. TAL may also pay referral fees or commissions to people or orga	 	b360796b8bf23b6211357b28da834eef_75	TAL Life may pay commissions and other benefits to companies within the Suncorp Group of companies and/or TAL Direct. Any amounts paid are factored into the cost of your policy. AAMI Life Insurance and/or TAL Direct will provide details of the benefits they will receive in the FSG given to you.	 	3af88a63f05df2c5d387acf8526300f0_39	to travel and accommodation that is both pre-arranged and pre-paid if: • you cannot complete your journey because you sustain an injury or illness during your journey; or • you have to return to Australia because of the unexpected injury, illness or death during the period of cover of: –– a relative; –– your business partner, and you have to return for reasons of your business’ continuation. • you resume your journey, following your return to Australia because of your relative’s or business partner’s unexpected illness, injury or death during the period of cover. We will pay the reasonable cost of	 	057d9148a4d1cb46a710f73fcd3bbd60_259	see page 21.	 	b360796b8bf23b6211357b28da834eef_18	Life insurance can be a simple, cost-effective way to help your family manage the financial impacts of your passing. For the cost of the premiums each year, they’ll have access to a lump sum cash payout to financially help keep their lives on track when you’re no longer around. There are no hidden fees and charges with AAMI Life Insurance. You’ll know exactly what you’re paying for. You can get discounts for higher levels of cover and a family discount when adding a partner to your policy (maximum two people per policy). Upon approval of a death claim, an advance payment of up to $10,000 can be made available to assist with the immediate l egal and other expenses that are likely to arise, with the balance of the benefit amount payable once the claim is accepted by us.	 
108. How do you handle complaints or disputes?	3af88a63f05df2c5d387acf8526300f0_151	If you are not satisfied with our products or services or a decision made in relation to your insurance, please let us know so that we can help. It is important to follow the complaint handling process in order to resolve your complaint effectively and efficiently.	 	3af88a63f05df2c5d387acf8526300f0_153	If you are not satisfied with the outcome of the business review you can request the complaint be referred to the Customer Relations Team for review or you can contact them directly: • By phone: 1300 240 437 • By Email: idr@aami.com.au • In writing: AAMI Internal Dispute Resolution PO Box 14180 Melbourne City Mail Centre VIC 8001. If we require additonal information we will contact you to discuss. Customer Relations will usually contact you with a decision within 15 business days of receiving your complaint.	 	b360796b8bf23b6211357b28da834eef_124	If you have a complaint about your policy, our services or your privacy, please contact us on the details below: Telephone: Email: In writing: 13 22 44 customerservice@aamilifeinsurance.com.au AAMI Life Insurance Reply Paid GPO Box 5380 Sydney NSW 2001 If you are not satisfied with our initial response, please ask to speak to a manager or a representative from the Internal Dispute Resolution Team. We will attempt to resolve your complaint within 30 days of the date it is received. If we are unable to resolve your complaint within that period, we will inform you of the reasons for the delay and let you know when we expect to provide a response to your complaint. If an issue has not been resolved to your satisfaction, you may lodge a complaint with the Australian Financial Complaints Authority (AFCA). AFCA provides fair and independent inancial f services complaint resolution that is free to consumers. Website: Email: Telephone: In writing: www.afca.org.au info@afca.org.au 1800 931 678 (	 	b360796b8bf23b6211357b28da834eef_118	This FSG is designed to assist you in deciding whether to use any of the services we offer. It contains important information about: • the services we are authorised to provide under our Australian Financial Services Licence (AFSL); • the remuneration received by us and any other relevant parties; • who we act for when providing the financial services; • how we handle your personal information; • our internal and external dispute resolution services; and • our compensation arrangements. TAL Direct is responsible for the content of this FSG and has authorised its distribution.	 	b360796b8bf23b6211357b28da834eef_100	Complaints process We offer an internal complaints department to assist with any concerns you may have about your policy, our services or your privacy. If you have a complaint about your policy or our services, please contact us on the details below: Telephone: Email: In writing: 13 22 44 customerservice@aamilifeinsurance.com.au AAMI Life Insurance Reply Paid GPO Box 5380 Sydney NSW 2001 If you are not satisfied with our initial response, please ask to speak to a manager or a representative from the Internal Dispute Resolution Team. We will attempt to resolve your complaint within 30 days of the date it is received. If we are unable to resolve your complaint within that period, we will inform you of the reasons for the delay and let you know when we expect to provide a response to your complaint. If an issue has not been resolved to your satisfaction, you can lodge a complaint with the Australian Financial Complaints Authority (AFCA). AFCA provides fair and independent f inancial servi	 
